status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,4999000,4,4,,"343 Commercial St Unit 114, Boston, MA, 02109",343 Commercial St Unit 114,Boston,Massachusetts,2109,3911,7/28/14
for_sale,799000,1,1,,"262 Monsignor Obrien Hwy Apt 703, Cambridge, MA, 02141",262 Monsignor Obrien Hwy Apt 703,Cambridge,Massachusetts,2141,781,7/2/19
for_sale,1420000,2,2,,"197 Eighth St Unit 425, Boston, MA, 02129",197 Eighth St Unit 425,Boston,Massachusetts,2129,1722,7/25/19
for_sale,1299000,2,2,0.03,"80 Broad St Unit 808, Boston, MA, 02110",80 Broad St Unit 808,Boston,Massachusetts,2110,1168,5/29/13
for_sale,1225000,2,2,0.03,"85 E India Row Apt 25G, Boston, MA, 02110",85 E India Row Apt 25G,Boston,Massachusetts,2110,1216,10/14/14
for_sale,579000,2,1,,"203 D St Apt 1, South Boston, MA, 02127",203 D St Apt 1,South Boston,Massachusetts,2127,600,4/15/20
for_sale,1325000,2,2,,"700 Harrison Ave Unit 515, Boston, MA, 02118",700 Harrison Ave Unit 515,Boston,Massachusetts,2118,1251,5/22/12
for_sale,339000,2,2,,"33 Washington Grn Unit 6, Walpole, MA, 02032",33 Washington Grn Unit 6,Walpole,Massachusetts,2032,896,7/15/20
for_sale,290000,2,1,,"400 Governors Dr Apt 1, Winthrop, MA, 02152",400 Governors Dr Apt 1,Winthrop,Massachusetts,2152,772,10/3/18
for_sale,599900,3,2,0.03,"12 Auburn Ct, Malden, MA, 02148",12 Auburn Ct,Malden,Massachusetts,2148,1612,2/3/12
for_sale,539000,2,1,,"52 Weld Hill St Apt 3, Boston, MA, 02130",52 Weld Hill St Apt 3,Boston,Massachusetts,2130,1051,10/30/19
for_sale,498000,2,2,,"376 Ocean Ave Apt 1813, Revere, MA, 02151",376 Ocean Ave Apt 1813,Revere,Massachusetts,2151,1060,6/15/18
for_sale,1200000,3,3,,"45 Alban St Unit 1, Boston, MA, 02124",45 Alban St Unit 1,Boston,Massachusetts,2124,2501,3/5/18
for_sale,639000,2,2,,"3920 Mystic Valley Pkwy Apt 509, Medford, MA, 02155",3920 Mystic Valley Pkwy Apt 509,Medford,Massachusetts,2155,1206,1/14/20
for_sale,2050000,2,3,0.04,"192 W Springfield St Apt 1, Boston, MA, 02118",192 W Springfield St Apt 1,Boston,Massachusetts,2118,1898,5/23/19
for_sale,1275000,2,2,,"216 Summit Ave Unit C3, Brookline, MA, 02446",216 Summit Ave Unit C3,Brookline,Massachusetts,2446,1213,7/22/19
for_sale,980000,3,3,,"1304 Commonwealth Ave Apt 4, Boston, MA, 02134",1304 Commonwealth Ave Apt 4,Boston,Massachusetts,2134,2087,5/6/11
for_sale,519900,3,2,0.17,"42 Charles Cir, Stoughton, MA, 02072",42 Charles Cir,Stoughton,Massachusetts,2072,1332,10/4/13
for_sale,399000,3,3,,"42 Rock St Unit 42, Norwood, MA, 02062",42 Rock St Unit 42,Norwood,Massachusetts,2062,1566,1/18/13
for_sale,399000,1,1,0.01,"43 Park Vale Ave Apt 9, Boston, MA, 02134",43 Park Vale Ave Apt 9,Boston,Massachusetts,2134,578,6/3/13
for_sale,675000,2,2,0.02,"139 N St Unit 1, Boston, MA, 02127",139 N St Unit 1,Boston,Massachusetts,2127,887,6/18/19
for_sale,579000,2,1,0.02,"558 E 8th St Apt 2, Boston, MA, 02127",558 E 8th St Apt 2,Boston,Massachusetts,2127,695,8/6/20
for_sale,2099000,2,3,,"110 Stuart St Unit 16G, Boston, MA, 02116",110 Stuart St Unit 16G,Boston,Massachusetts,2116,1872,7/22/19
for_sale,439900,2,2,,"677 Quincy Shore Dr Apt 414, Quincy, MA, 02170",677 Quincy Shore Dr Apt 414,Quincy,Massachusetts,2170,1090,7/27/11
for_sale,659000,4,3,,"177 Malden St Unit 2, Revere, MA, 02151",177 Malden St Unit 2,Revere,Massachusetts,2151,2460,12/20/19
for_sale,3250000,3,3,0.04,"580 Washington St Ph 3, Boston, MA, 02111",580 Washington St Ph 3,Boston,Massachusetts,2111,1882,12/11/18
for_sale,1498000,2,2,0.03,"25 Channel Center St Unit 1101, Boston, MA, 02210",25 Channel Center St Unit 1101,Boston,Massachusetts,2210,1510,6/27/19
for_sale,469900,1,1,,"58 Telegraph St Apt 2, Boston, MA, 02127",58 Telegraph St Apt 2,Boston,Massachusetts,2127,550,5/3/19
for_sale,1199000,3,3,,"32 Jackson Rd Unit A, Somerville, MA, 02145",32 Jackson Rd Unit A,Somerville,Massachusetts,2145,2308,4/15/20
for_sale,499900,1,1,0.38,"39 Commonwealth Ave Apt 11, Newton, MA, 02467",39 Commonwealth Ave Apt 11,Newton,Massachusetts,2467,840,9/14/20
for_sale,700000,2,1,0.02,"27 Seaverns Ave Unit 1, Boston, MA, 02130",27 Seaverns Ave Unit 1,Boston,Massachusetts,2130,968,4/30/18
for_sale,1695000,3,3,0.05,"12 Worcester Sq Apt 1, Boston, MA, 02118",12 Worcester Sq Apt 1,Boston,Massachusetts,2118,2040,6/24/13
for_sale,614900,1,1,,"8 Whittier Pl Apt 11B, Boston, MA, 02114",8 Whittier Pl Apt 11B,Boston,Massachusetts,2114,940,10/1/15
for_sale,1262500,2,2,,"55 Magazine St Apt 64, Cambridge, MA, 02139",55 Magazine St Apt 64,Cambridge,Massachusetts,2139,1208,7/11/11
for_sale,549000,3,2,0.4,"12 Flonun St, Walpole, MA, 02081",12 Flonun St,Walpole,Massachusetts,2081,1527,4/16/10
for_sale,369900,1,2,,"100 Rosemary Way Apt 203, Needham, MA, 02494",100 Rosemary Way Apt 203,Needham,Massachusetts,2494,669,3/16/12
for_sale,1495000,2,1,,"13 Dartmouth St Unit 3, Boston, MA, 02116",13 Dartmouth St Unit 3,Boston,Massachusetts,2116,1200,6/18/18
for_sale,575000,2,1,,"106 Thirteenth St Unit 115, Charlestown, MA, 02129",106 Thirteenth St Unit 115,Charlestown,Massachusetts,2129,847,7/31/19
for_sale,2999000,3,4,,"201 W Brookline St Apt 202, Boston, MA, 02118",201 W Brookline St Apt 202,Boston,Massachusetts,2118,2458,3/13/19
for_sale,995000,2,2,0.03,"1387 Washington St Apt 504, Boston, MA, 02118",1387 Washington St Apt 504,Boston,Massachusetts,2118,1168,11/30/12
for_sale,619900,2,1,0.03,"47 Berwick St Unit 1, Belmont, MA, 02478",47 Berwick St Unit 1,Belmont,Massachusetts,2478,1138,10/31/18
for_sale,529000,1,1,,"950 Broadway Apt 13, Chelsea, MA, 02150",950 Broadway Apt 13,Chelsea,Massachusetts,2150,1225,4/10/20
for_sale,1299000,2,2,0.04,"503 E First St Unit 3, Boston, MA, 02127",503 E First St Unit 3,Boston,Massachusetts,2127,1664,7/27/18
for_sale,1895000,2,3,,"155 Brookline St Apt 12, Cambridge, MA, 02139",155 Brookline St Apt 12,Cambridge,Massachusetts,2139,1987,10/28/20
for_sale,759000,1,1,,"90 Wareham St Unit 307, Boston, MA, 02118",90 Wareham St Unit 307,Boston,Massachusetts,2118,964,6/2/14
for_sale,599000,2,2,1,"12 9th St Apt 802, Medford, MA, 02155",12 9th St Apt 802,Medford,Massachusetts,2155,1168,12/28/21
for_sale,2295000,2,2,,"1 Franklin St Unit 2612, Boston, MA, 02110",1 Franklin St Unit 2612,Boston,Massachusetts,2110,1308,8/1/18
for_sale,2950000,2,3,,"346 Beacon St Apt 4, Boston, MA, 02116",346 Beacon St Apt 4,Boston,Massachusetts,2116,1994,1/4/19
for_sale,699000,1,1,,"54 Lancaster Ter Apt 3, Brookline, MA, 02446",54 Lancaster Ter Apt 3,Brookline,Massachusetts,2446,780,4/12/19
for_sale,859000,1,1,0.02,"234 Causeway St Apt 819, Boston, MA, 02114",234 Causeway St Apt 819,Boston,Massachusetts,2114,987,2/14/20
for_sale,1575000,2,2,0.03,"580 Washington St Unit 1510, Boston, MA, 02111",580 Washington St Unit 1510,Boston,Massachusetts,2111,1308,1/16/14
for_sale,259900,2,2,,"685 Oak St Unit 7-1, Brockton, MA, 02301",685 Oak St Unit 7-1,Brockton,Massachusetts,2301,1131,7/22/21
for_sale,10500000,4,5,,"100 Beacon St Unit 6, Boston, MA, 02116",100 Beacon St Unit 6,Boston,Massachusetts,2116,4140,7/1/11
for_sale,759000,2,2,0.03,"8 Whittier Pl Apt 6C, Boston, MA, 02114",8 Whittier Pl Apt 6C,Boston,Massachusetts,2114,1216,5/31/19
for_sale,739000,1,1,0.01,"2 Clarendon St Apt 304, Boston, MA, 02116",2 Clarendon St Apt 304,Boston,Massachusetts,2116,642,11/22/13
for_sale,1975000,3,3,,"232 W Canton St Apt 1, Boston, MA, 02116",232 W Canton St Apt 1,Boston,Massachusetts,2116,1791,12/20/19
for_sale,915000,2,1,0.03,"520 Massachusetts Ave Apt 1, Boston, MA, 02118",520 Massachusetts Ave Apt 1,Boston,Massachusetts,2118,1128,4/30/18
for_sale,550000,1,1,,"250 Meridian St Unit 202, Boston, MA, 02128",250 Meridian St Unit 202,Boston,Massachusetts,2128,647,11/14/16
for_sale,1725000,2,2,0.03,"45 Province St Apt 909, Boston, MA, 02108",45 Province St Apt 909,Boston,Massachusetts,2108,1437,7/17/12
for_sale,1320000,2,2,,"363 Marlborough St Apt 3, Boston, MA, 02115",363 Marlborough St Apt 3,Boston,Massachusetts,2115,1065,11/16/18
for_sale,1429000,2,2,,"580 Washington St Unit 1207, Boston, MA, 02111",580 Washington St Unit 1207,Boston,Massachusetts,2111,1162,3/31/14
for_sale,2295000,2,3,,"12 Piedmont St Unit 2, Boston, MA, 02116",12 Piedmont St Unit 2,Boston,Massachusetts,2116,1880,1/11/19
for_sale,749000,1,1,,"88 Wareham St Unit 405, Boston, MA, 02118",88 Wareham St Unit 405,Boston,Massachusetts,2118,612,4/1/21
for_sale,490000,3,2,0.18,"156 Mechanic St, Canton, MA, 02021",156 Mechanic St,Canton,Massachusetts,2021,1247,2/12/10
for_sale,560500,3,2,0.03,"6 Beram Ave Unit 6, Boston, MA, 02131",6 Beram Ave Unit 6,Boston,Massachusetts,2131,1426,8/14/18
for_sale,475000,1,1,,"220 Spencer Ave Unit 106, Chelsea, MA, 02150",220 Spencer Ave Unit 106,Chelsea,Massachusetts,2150,964,5/26/10
for_sale,599000,1,1,0.01,"523 E 2nd St Unit 3, Boston, MA, 02127",523 E 2nd St Unit 3,Boston,Massachusetts,2127,574,7/10/20
for_sale,1275000,2,2,,"234 Causeway St Apt 1212, Boston, MA, 02114",234 Causeway St Apt 1212,Boston,Massachusetts,2114,1137,5/14/14
for_sale,599000,1,1,,"25 Main St Apt B, Boston, MA, 02129",25 Main St Apt B,Boston,Massachusetts,2129,674,9/12/18
for_sale,2150000,3,4,,"21 Crowninshield Rd Unit 21, Brookline, MA, 02446",21 Crowninshield Rd Unit 21,Brookline,Massachusetts,2446,1897,11/17/14
for_sale,599000,2,3,0.68,"214 Atlantic Ave Apt 4, Hull, MA, 02045",214 Atlantic Ave Apt 4,Hull,Massachusetts,2045,2202,4/22/19
for_sale,398000,2,2,,"15 Bower Rd Apt F1, Quincy, MA, 02169",15 Bower Rd Apt F1,Quincy,Massachusetts,2169,1040,11/8/21
for_sale,479000,1,1,0.01,"344 W 3rd St Unit 1, Boston, MA, 02127",344 W 3rd St Unit 1,Boston,Massachusetts,2127,451,2/26/13
for_sale,899000,1,2,0.02,"2400 Beacon St Unit 411, Boston, MA, 02467",2400 Beacon St Unit 411,Boston,Massachusetts,2467,1001,2/16/11
for_sale,2950000,2,3,0.05,"346 Congress St Ph 3, Boston, MA, 02210",346 Congress St Ph 3,Boston,Massachusetts,2210,2178,7/31/12
for_sale,1875000,4,4,0.23,"143 Hamilton St Unit 1, Cambridge, MA, 02139",143 Hamilton St Unit 1,Cambridge,Massachusetts,2139,2172,11/24/20
for_sale,799000,4,2,0.1,"188 North St, Hingham, MA, 02043",188 North St,Hingham,Massachusetts,2043,1518,6/16/10
for_sale,460000,2,1,0.02,"242 S Huntington Ave Apt 2, Boston, MA, 02130",242 S Huntington Ave Apt 2,Boston,Massachusetts,2130,828,8/29/13
for_sale,224900,1,1,,"46 Greentree Ln Apt 35, Weymouth, MA, 02190",46 Greentree Ln Apt 35,Weymouth,Massachusetts,2190,409,3/26/19
for_sale,449900,2,1,0.02,"55 Bailey St Apt 2, Boston, MA, 02124",55 Bailey St Apt 2,Boston,Massachusetts,2124,1036,7/1/11
for_sale,539000,1,1,,"3 Avery St Unit 702, Midtown, MA, 02111",3 Avery St Unit 702,Midtown,Massachusetts,2111,801,9/9/14
for_sale,549900,2,2,,"37 Kimball St Unit 1, Boston, MA, 02122",37 Kimball St Unit 1,Boston,Massachusetts,2122,883,4/5/19
for_sale,2299000,5,3,,"70 Marshal St Unit A3, Brookline, MA, 02445",70 Marshal St Unit A3,Brookline,Massachusetts,2445,2490,8/2/19
for_sale,578000,3,2,0.03,"2 Howe Ter Apt 3, Boston, MA, 02125",2 Howe Ter Apt 3,Boston,Massachusetts,2125,1506,2/14/20
for_sale,729000,1,1,,"15 River St Apt 603, Boston, MA, 02108",15 River St Apt 603,Boston,Massachusetts,2108,505,11/4/20
for_sale,9995000,4,3,,"305 Commonwealth Ave Apt 2, Boston, MA, 02115",305 Commonwealth Ave Apt 2,Boston,Massachusetts,2115,4253,4/4/19
for_sale,469900,,1,,"2 Hawthorne Pl Apt 10B, Boston, MA, 02114",2 Hawthorne Pl Apt 10B,Boston,Massachusetts,2114,638,11/5/20
for_sale,629000,2,1,,"464 Hanover St Apt 6, Boston, MA, 02113",464 Hanover St Apt 6,Boston,Massachusetts,2113,736,7/21/10
for_sale,1599000,2,4,,"183 Halsted Dr, Hingham, MA, 02043",183 Halsted Dr,Hingham,Massachusetts,2043,2292,9/9/21
for_sale,649000,2,2,,"50 Hicks Ave Apt 7, Medford, MA, 02155",50 Hicks Ave Apt 7,Medford,Massachusetts,2155,1272,2/22/10
for_sale,1099000,1,2,0.02,"2 Battery Wharf Unit 2503, Boston, MA, 02109",2 Battery Wharf Unit 2503,Boston,Massachusetts,2109,923,12/10/13
for_sale,925000,2,2,0.03,"171 W 4th St Unit 6, Boston, MA, 02127",171 W 4th St Unit 6,Boston,Massachusetts,2127,1100,5/3/19
for_sale,949000,2,2,,"8 Enterprise St Unit 3, Boston, MA, 02125",8 Enterprise St Unit 3,Boston,Massachusetts,2125,1612,8/7/20
for_sale,499000,3,2,0.25,"60 Trenton Rd Unit 60, Dedham, MA, 02026",60 Trenton Rd Unit 60,Dedham,Massachusetts,2026,1192,11/9/11
for_sale,440000,,1,0.01,"8 Whittier Pl Apt 22G, Boston, MA, 02114",8 Whittier Pl Apt 22G,Boston,Massachusetts,2114,589,8/20/14
for_sale,450000,2,1,0.08,"409 Belgrade Ave Unit 1, Boston, MA, 02132",409 Belgrade Ave Unit 1,Boston,Massachusetts,2132,1000,5/30/12
for_sale,499000,1,1,,"23 Temple St Apt 5, Boston, MA, 02114",23 Temple St Apt 5,Boston,Massachusetts,2114,402,5/29/18
for_sale,1999000,2,2,0.03,"230 Marlborough St Apt 3, Boston, MA, 02116",230 Marlborough St Apt 3,Boston,Massachusetts,2116,1160,12/12/18
for_sale,1100000,2,2,0.03,"1597 Washington St Apt 505, Boston, MA, 02118",1597 Washington St Apt 505,Boston,Massachusetts,2118,1173,5/14/10
for_sale,599000,1,1,0.01,"252 Gold St Apt 2, Boston, MA, 02127",252 Gold St Apt 2,Boston,Massachusetts,2127,550,4/9/20
for_sale,869000,1,1,,"141 Dorchester Ave Unit 211, Boston, MA, 02127",141 Dorchester Ave Unit 211,Boston,Massachusetts,2127,1039,6/26/20
for_sale,575000,3,2,0.08,"10 Perkins St, Winthrop, MA, 02152",10 Perkins St,Winthrop,Massachusetts,2152,1412,1/26/17
for_sale,329900,2,2,,"160 Burkhall St Unit 208, Weymouth, MA, 02190",160 Burkhall St Unit 208,Weymouth,Massachusetts,2190,850,3/26/10
for_sale,499000,2,1,0.01,"224 W 6th St Apt 2, Boston, MA, 02127",224 W 6th St Apt 2,Boston,Massachusetts,2127,639,11/24/10
for_sale,299888,1,1,,"195 Thomas Burgin Pkwy Unit 107, Quincy, MA, 02169",195 Thomas Burgin Pkwy Unit 107,Quincy,Massachusetts,2169,680,11/26/19
for_sale,679000,1,1,0.02,"111 Gainsborough St Unit 102, Boston, MA, 02115",111 Gainsborough St Unit 102,Boston,Massachusetts,2115,1088,6/13/14
for_sale,945000,2,1,,"521 Columbus Ave Apt 6, Boston, MA, 02118",521 Columbus Ave Apt 6,Boston,Massachusetts,2118,780,6/2/10
for_sale,1499000,2,3,,"88 Kingston St Unit 7E, Boston, MA, 02111",88 Kingston St Unit 7E,Boston,Massachusetts,2111,1494,5/9/11
for_sale,2425000,3,2,0.04,"90 Commonwealth Ave Apt 19, Boston, MA, 02116",90 Commonwealth Ave Apt 19,Boston,Massachusetts,2116,1752,6/7/12
for_sale,1495000,4,2,,"28 Essex St Apt 4, Cambridge, MA, 02139",28 Essex St Apt 4,Cambridge,Massachusetts,2139,1304,7/9/19
for_sale,474900,3,2,0.19,"295 South St, Randolph, MA, 02368",295 South St,Randolph,Massachusetts,2368,1422,7/19/19
for_sale,519000,2,1,,"100 Captains Row Apt 102, Chelsea, MA, 02150",100 Captains Row Apt 102,Chelsea,Massachusetts,2150,1178,5/31/18
for_sale,795000,2,1,,"148 Albion St Unit 1, Somerville, MA, 02144",148 Albion St Unit 1,Somerville,Massachusetts,2144,1511,6/5/18
for_sale,825000,2,2,,"2 Hawthorne Pl Apt 3M, Boston, MA, 02114",2 Hawthorne Pl Apt 3M,Boston,Massachusetts,2114,1197,3/14/18
for_sale,1299000,3,3,,"46 Regent Cir Unit 46, Brookline, MA, 02445",46 Regent Cir Unit 46,Brookline,Massachusetts,2445,1923,7/31/18
for_sale,5500000,4,5,,"2 Avery St Apt 25E, Boston, MA, 02111",2 Avery St Apt 25E,Boston,Massachusetts,2111,3246,9/17/10
for_sale,439900,2,2,,"10 Jasper Ln Unit 10, Randolph, MA, 02368",10 Jasper Ln Unit 10,Randolph,Massachusetts,2368,2305,4/1/20
for_sale,544900,3,2,0.04,"22 Moreland St Apt 3, Boston, MA, 02119",22 Moreland St Apt 3,Boston,Massachusetts,2119,1626,5/7/10
for_sale,565000,2,1,0.03,"273 Beech St Unit 2, Boston, MA, 02131",273 Beech St Unit 2,Boston,Massachusetts,2131,1248,7/7/11
for_sale,499000,2,1,,"1 Prescott St Apt 301, Boston, MA, 02128",1 Prescott St Apt 301,Boston,Massachusetts,2128,1014,10/20/14
for_sale,1395000,2,2,,"146 Chandler St Apt 1, Boston, MA, 02116",146 Chandler St Apt 1,Boston,Massachusetts,2116,1355,9/20/13
for_sale,1099999,2,2,,"115 University Rd Unit 1, Brookline, MA, 02445",115 University Rd Unit 1,Brookline,Massachusetts,2445,1320,9/1/10
for_sale,425000,3,1,,"64 Prospect Ave Apt 5, Winthrop, MA, 02152",64 Prospect Ave Apt 5,Winthrop,Massachusetts,2152,1161,5/13/19
for_sale,549000,2,1,0.04,"609 Centre St Apt 2, Boston, MA, 02130",609 Centre St Apt 2,Boston,Massachusetts,2130,966,6/10/11
for_sale,1099000,3,3,,"41 Oak St Unit B, Somerville, MA, 02143",41 Oak St Unit B,Somerville,Massachusetts,2143,1503,12/5/19
for_sale,600000,1,1,,"106 Myrtle St Apt 1, Boston, MA, 02114",106 Myrtle St Apt 1,Boston,Massachusetts,2114,718,9/23/10
for_sale,1049000,2,2,,"36 A St Unit 5E, Boston, MA, 02127",36 A St Unit 5E,Boston,Massachusetts,2127,1140,6/18/18
for_sale,509900,2,2,0.29,"66 Boulevard Rd, Dedham, MA, 02026",66 Boulevard Rd,Dedham,Massachusetts,2026,1000,9/30/16
for_sale,396000,2,2,,"230 Willard St Unit 102, Quincy, MA, 02169",230 Willard St Unit 102,Quincy,Massachusetts,2169,877,12/15/21
for_sale,825000,2,1,,"413 Washington St Apt 2, Brookline, MA, 02446",413 Washington St Apt 2,Brookline,Massachusetts,2446,1100,1/15/10
for_sale,780000,1,1,0.01,"1 Nassau St Unit 2210, Boston, MA, 02111",1 Nassau St Unit 2210,Boston,Massachusetts,2111,585,6/5/18
for_sale,789000,2,1,0.02,"103 Gainsborough St Apt 5, Boston, MA, 02115",103 Gainsborough St Apt 5,Boston,Massachusetts,2115,1004,5/31/12
for_sale,749000,2,1,,"88 Walnut St Apt 2, Brookline, MA, 02445",88 Walnut St Apt 2,Brookline,Massachusetts,2445,1025,8/27/19
for_sale,1598000,3,2,,"57 L St Apt 10, Boston, MA, 02127",57 L St Apt 10,Boston,Massachusetts,2127,1574,12/31/19
for_sale,229900,1,1,,"8 Tara Dr Unit 1, Weymouth, MA, 02188",8 Tara Dr Unit 1,Weymouth,Massachusetts,2188,626,8/7/20
for_sale,709900,2,2,,"26 Tilden Cir Unit 26, Quincy, MA, 02171",26 Tilden Cir Unit 26,Quincy,Massachusetts,2171,1815,4/30/21
for_sale,875000,2,2,0.03,"428 E 8th St Unit 2, Boston, MA, 02127",428 E 8th St Unit 2,Boston,Massachusetts,2127,1193,1/31/19
for_sale,659000,2,1,,"28 Holyoke Rd Apt 2, Somerville, MA, 02144",28 Holyoke Rd Apt 2,Somerville,Massachusetts,2144,790,6/1/15
for_sale,1099000,2,1,0.03,"139 Fulton St Apt 5, Boston, MA, 02109",139 Fulton St Apt 5,Boston,Massachusetts,2109,1183,6/8/18
for_sale,429000,2,2,,"309 Wood Ave Apt 3, Boston, MA, 02136",309 Wood Ave Apt 3,Boston,Massachusetts,2136,1110,8/12/11
for_sale,485000,2,1,,"30 Franklin St Unit 118, Malden, MA, 02148",30 Franklin St Unit 118,Malden,Massachusetts,2148,1290,8/10/18
for_sale,865000,1,1,0.01,"81 Dartmouth St Unit 2, Boston, MA, 02116",81 Dartmouth St Unit 2,Boston,Massachusetts,2116,600,8/9/18
for_sale,1899000,4,3,0.02,"59 Tremont St, Boston, MA, 02129",59 Tremont St,Boston,Massachusetts,2129,2584,2/19/10
for_sale,529900,4,1,1.08,"586 Common St, Walpole, MA, 02081",586 Common St,Walpole,Massachusetts,2081,1500,8/24/18
for_sale,415000,2,2,,"474 Revere Beach Blvd Apt 202, Revere, MA, 02151",474 Revere Beach Blvd Apt 202,Revere,Massachusetts,2151,1000,5/10/19
for_sale,995000,3,2,,"72 Cypress St Apt 4, Brookline, MA, 02445",72 Cypress St Apt 4,Brookline,Massachusetts,2445,1608,3/24/11
for_sale,939900,2,1,,"50 Monument Sq Apt 7, Boston, MA, 02129",50 Monument Sq Apt 7,Boston,Massachusetts,2129,1115,8/2/19
for_sale,1595000,2,2,0.03,"462 Shawmut Ave Unit 2, Boston, MA, 02118",462 Shawmut Ave Unit 2,Boston,Massachusetts,2118,1496,6/27/18
for_sale,799000,1,2,,"2 Earhart St Unit 116, Cambridge, MA, 02141",2 Earhart St Unit 116,Cambridge,Massachusetts,2141,860,6/12/12
for_sale,549000,1,1,0.02,"114 Fenway Apt 1, Boston, MA, 02115",114 Fenway Apt 1,Boston,Massachusetts,2115,770,8/1/18
for_sale,479999,2,1,,"18 Pond St Apt 7, Boston, MA, 02130",18 Pond St Apt 7,Boston,Massachusetts,2130,787,3/21/11
for_sale,4750000,2,3,0.05,"776 Boylston St Ph 1D, Boston, MA, 02199",776 Boylston St Ph 1D,Boston,Massachusetts,2199,1985,12/28/10
for_sale,419000,1,1,0.01,"1949 Commonwealth Ave Apt 7, Boston, MA, 02135",1949 Commonwealth Ave Apt 7,Boston,Massachusetts,2135,625,7/20/18
for_sale,799000,1,1,,"249 W Newton St Apt 7, Boston, MA, 02116",249 W Newton St Apt 7,Boston,Massachusetts,2116,710,12/27/11
for_sale,1490000,2,2,0.02,"24 Dwight St Apt 1, Boston, MA, 02118",24 Dwight St Apt 1,Boston,Massachusetts,2118,1052,5/21/18
for_sale,1699000,2,2,,"30 Monument Sq Apt 411, Boston, MA, 02129",30 Monument Sq Apt 411,Boston,Massachusetts,2129,1847,11/30/18
for_sale,899000,4,3,0.75,"58 Morton St, Canton, MA, 02021",58 Morton St,Canton,Massachusetts,2021,3000,2/12/10
for_sale,415000,,1,,"6 Whittier Pl Apt 5G, Boston, MA, 02114",6 Whittier Pl Apt 5G,Boston,Massachusetts,2114,626,8/1/19
for_sale,829000,2,1,0.02,"5 Albemarle St Apt 2, Boston, MA, 02115",5 Albemarle St Apt 2,Boston,Massachusetts,2115,803,5/31/13
for_sale,1399000,7,4,0.04,"255 Webster St, Boston, MA, 02128",255 Webster St,Boston,Massachusetts,2128,2870,4/27/12
for_sale,2790000,2,3,,"2 Battery Wharf Unit 2408, Boston, MA, 02109",2 Battery Wharf Unit 2408,Boston,Massachusetts,2109,2163,9/6/12
for_sale,1119000,2,1,,"517 Columbus Ave Apt 5, Boston, MA, 02118",517 Columbus Ave Apt 5,Boston,Massachusetts,2118,778,5/25/18
for_sale,1600000,2,2,0.03,"75 Clarendon St Apt 602, Boston, MA, 02116",75 Clarendon St Apt 602,Boston,Massachusetts,2116,1358,4/24/14
for_sale,880000,1,1,,"8 Wellington St Apt 2, Boston, MA, 02118",8 Wellington St Apt 2,Boston,Massachusetts,2118,664,7/20/18
for_sale,2599000,2,3,0.04,"500 Atlantic Ave Unit 14F, Boston, MA, 02210",500 Atlantic Ave Unit 14F,Boston,Massachusetts,2210,1840,5/1/19
for_sale,299999,2,1,,"71 Stone St Apt 5, Walpole, MA, 02081",71 Stone St Apt 5,Walpole,Massachusetts,2081,815,10/28/11
for_sale,799000,1,1,,"21 Wormwood St Unit 411, Seaport, MA, 02210",21 Wormwood St Unit 411,Seaport,Massachusetts,2210,1005,1/14/21
for_sale,799000,2,2,,"20 Sackville St Unit 1, Charlestown, MA, 02129",20 Sackville St Unit 1,Charlestown,Massachusetts,2129,932,12/1/21
for_sale,1131000,1,1,,"133 Seaport Blvd Unit 1519, Seaport, MA, 02210",133 Seaport Blvd Unit 1519,Seaport,Massachusetts,2210,651,10/7/21
for_sale,2775000,2,3,,"20 Rowes Wharf Apt 309, Boston, MA, 02110",20 Rowes Wharf Apt 309,Boston,Massachusetts,2110,1973,1/21/20
for_sale,515000,,1,,"45 Lewis St Apt 302, East Boston, MA, 02128",45 Lewis St Apt 302,East Boston,Massachusetts,2128,513,12/6/21
for_sale,512500,1,2,,"250 Hammond Pond Pkwy Apt 1207N, Newton, MA, 02467",250 Hammond Pond Pkwy Apt 1207N,Newton,Massachusetts,2467,899,8/20/21
for_sale,859000,2,2,,"159 W Third St Unit 3, South Boston, MA, 02127",159 W Third St Unit 3,South Boston,Massachusetts,2127,1218,8/16/21
for_sale,449000,2,1,0.02,"404 W 1st St Unit 24, Boston, MA, 02127",404 W 1st St Unit 24,Boston,Massachusetts,2127,915,3/23/10
for_sale,795000,1,1,,"85 E India Row Apt 38H, Boston, MA, 02110",85 E India Row Apt 38H,Boston,Massachusetts,2110,884,12/18/13
for_sale,749000,2,1,,"519 Columbus Ave Apt 1, Boston, MA, 02118",519 Columbus Ave Apt 1,Boston,Massachusetts,2118,771,11/5/21
for_sale,3750000,3,3,,"392 Marlborough St Apt 3, Boston, MA, 02115",392 Marlborough St Apt 3,Boston,Massachusetts,2115,2590,10/27/21
for_sale,8900000,5,6,,"1 Avery St Ph 2A, Boston, MA, 02111",1 Avery St Ph 2A,Boston,Massachusetts,2111,4421,9/9/11
for_sale,3750000,2,3,0.04,"1 Huntington Ave Apt 404, Boston, MA, 02116",1 Huntington Ave Apt 404,Boston,Massachusetts,2116,1905,5/30/14
for_sale,859999,4,3,0.19,"33 Doonan St, Medford, MA, 02155",33 Doonan St,Medford,Massachusetts,2155,2411,7/30/19
